,Unnamed: 0,ID,prediction
1564,1564,2019 X 7 X C1092 X AS27132,6.36
1565,1565,2019 X 7 X C1092 X AS27000,15.95
1566,1566,2019 X 7 X C1092 X AS27139,0.39
1567,1567,2019 X 7 X C1092 X AS27137,7.96
1568,1568,2019 X 7 X C1092 X AS27133,65.31
1569,1569,2019 X 8 X C1092 X AS21126,0.0
1570,1570,2019 X 8 X C1092 X AS46000,14.88
1571,1571,2019 X 8 X C1092 X AS27134,32.88
1572,1572,2019 X 8 X C1092 X AS27132,4.39
1573,1573,2019 X 8 X C1092 X AS27000,14.42
1574,1574,2019 X 8 X C1092 X AS27139,1.38
1575,1575,2019 X 8 X C1092 X AS27137,9.58
1576,1576,2019 X 8 X C1092 X AS27133,83.5
1577,1577,2019 X 9 X C1092 X AS21126,0.0
1578,1578,2019 X 9 X C1092 X AS46000,13.55
1579,1579,2019 X 9 X C1092 X AS27134,34.31
1580,1580,2019 X 9 X C1092 X AS27132,5.14
1581,1581,2019 X 9 X C1092 X AS27000,11.25
1582,1582,2019 X 9 X C1092 X AS27139,1.45
1583,1583,2019 X 9 X C1092 X AS27137,6.93
1584,1584,2019 X 9 X C1092 X AS27133,78.55
1585,1585,2019 X 7 X C3013 X AS21126,0.73
1586,1586,2019 X 7 X C3013 X AS46000,1.83
1587,1587,2019 X 7 X C3013 X AS27134,14.68
1588,1588,2019 X 7 X C3013 X AS27132,0.46
1589,1589,2019 X 7 X C3013 X AS27000,15.95
1590,1590,2019 X 7 X C3013 X AS27137,2.64
1591,1591,2019 X 7 X C3013 X AS27138,11.42
1592,1592,2019 X 7 X C3013 X AS27133,19.64
1593,1593,2019 X 8 X C3013 X AS21126,1.83
1594,1594,2019 X 8 X C3013 X AS46000,8.26
1595,1595,2019 X 8 X C3013 X AS27134,16.53
1596,1596,2019 X 8 X C3013 X AS27132,0.69
1597,1597,2019 X 8 X C3013 X AS27000,14.28
1598,1598,2019 X 8 X C3013 X AS27137,7.990833333333334
1599,1599,2019 X 8 X C3013 X AS27138,28.95
1600,1600,2019 X 8 X C3013 X AS27133,23.16
1601,1601,2019 X 9 X C3013 X AS21126,3.81
1602,1602,2019 X 9 X C3013 X AS46000,10.49
1603,1603,2019 X 9 X C3013 X AS27134,28.75
1604,1604,2019 X 9 X C3013 X AS27132,1.18
1605,1605,2019 X 9 X C3013 X AS27000,13.31
1606,1606,2019 X 9 X C3013 X AS27137,10.48
1607,1607,2019 X 9 X C3013 X AS27138,33.56
1608,1608,2019 X 9 X C3013 X AS27133,21.22
1609,1609,2019 X 7 X C3021 X AS27133,0.0
1610,1610,2019 X 7 X C3016 X AS27134,3.18
1611,1611,2019 X 7 X C3016 X AS27132,0.97
1612,1612,2019 X 7 X C3016 X AS27000,2.02
1613,1613,2019 X 7 X C3016 X AS27137,5.99
1614,1614,2019 X 7 X C3016 X AS27133,39.2
1615,1615,2019 X 7 X C3018 X AS27134,6.0
1616,1616,2019 X 7 X C3018 X AS27132,1.0
1617,1617,2019 X 7 X C3018 X AS27000,3.79
1618,1618,2019 X 7 X C3018 X AS27137,8.24
1619,1619,2019 X 7 X C3018 X AS27133,38.25
1620,1620,2019 X 7 X C3043 X AS27134,0.84
1621,1621,2019 X 7 X C3043 X AS27137,0.1
1622,1622,2019 X 7 X C3043 X AS27138,0.09
1623,1623,2019 X 7 X C3043 X AS27133,0.0
1624,1624,2019 X 7 X C2127 X AS42018,0.98
1625,1625,2019 X 7 X C2127 X AS27134,6.13
1626,1626,2019 X 7 X C2127 X AS27132,1.05
1627,1627,2019 X 7 X C2127 X AS27000,1.56
1628,1628,2019 X 7 X C2127 X AS27139,0.0
1629,1629,2019 X 7 X C2127 X AS27137,9.57
1630,1630,2019 X 7 X C2127 X AS27138,16.77
1631,1631,2019 X 7 X C2127 X AS27133,58.9
1632,1632,2019 X 8 X C3021 X AS27133,0.0
1633,1633,2019 X 8 X C3043 X AS27134,15.77
1634,1634,2019 X 8 X C3043 X AS27137,0.98
1635,1635,2019 X 8 X C3043 X AS27138,0.61
1636,1636,2019 X 8 X C3043 X AS27133,2.14
1637,1637,2019 X 8 X C3018 X AS27134,4.57
1638,1638,2019 X 8 X C3018 X AS27132,1.18
1639,1639,2019 X 8 X C3018 X AS27000,2.72
1640,1640,2019 X 8 X C3018 X AS27137,6.95
1641,1641,2019 X 8 X C3018 X AS27133,40.82
1642,1642,2019 X 8 X C2127 X AS42018,1.93
1643,1643,2019 X 8 X C2127 X AS27134,17.12
1644,1644,2019 X 8 X C2127 X AS27132,3.54
1645,1645,2019 X 8 X C2127 X AS27000,1.15
1646,1646,2019 X 8 X C2127 X AS27139,0.0
1647,1647,2019 X 8 X C2127 X AS27137,12.88
1648,1648,2019 X 8 X C2127 X AS27138,31.06
1649,1649,2019 X 8 X C2127 X AS27133,64.62
1650,1650,2019 X 8 X C3016 X AS27134,9.85
1651,1651,2019 X 8 X C3016 X AS27132,1.73
1652,1652,2019 X 8 X C3016 X AS27000,2.72
1653,1653,2019 X 8 X C3016 X AS27137,6.62
1654,1654,2019 X 8 X C3016 X AS27133,41.62
1655,1655,2019 X 9 X C3016 X AS27134,10.54
1656,1656,2019 X 9 X C3016 X AS27132,1.26
1657,1657,2019 X 9 X C3016 X AS27000,2.58
1658,1658,2019 X 9 X C3016 X AS27137,7.64
1659,1659,2019 X 9 X C3016 X AS27133,36.41
1660,1660,2019 X 9 X C3043 X AS27134,14.29
1661,1661,2019 X 9 X C3043 X AS27137,3.08
1662,1662,2019 X 9 X C3043 X AS27138,1.1
1663,1663,2019 X 9 X C3043 X AS27133,2.31
1664,1664,2019 X 9 X C3018 X AS27134,3.77
1665,1665,2019 X 9 X C3018 X AS27132,1.0
1666,1666,2019 X 9 X C3018 X AS27000,2.95
1667,1667,2019 X 9 X C3018 X AS27137,7.79
1668,1668,2019 X 9 X C3018 X AS27133,36.77
1669,1669,2019 X 9 X C2127 X AS42018,2.85
1670,1670,2019 X 9 X C2127 X AS27134,29.02
1671,1671,2019 X 9 X C2127 X AS27132,4.65
1672,1672,2019 X 9 X C2127 X AS27000,1.02
1673,1673,2019 X 9 X C2127 X AS27139,0.32
1674,1674,2019 X 9 X C2127 X AS27137,16.8
1675,1675,2019 X 9 X C2127 X AS27138,32.97
1676,1676,2019 X 9 X C2127 X AS27133,50.24
1677,1677,2019 X 9 X C3021 X AS27133,0.0
1678,1678,2019 X 7 X C5020 X AS46000,0.0
1679,1679,2019 X 7 X C5020 X AS27134,4.99
1680,1680,2019 X 7 X C5020 X AS27000,10.44
1681,1681,2019 X 7 X C5020 X AS27137,6.82
1682,1682,2019 X 7 X C5020 X AS27138,10.12
1683,1683,2019 X 7 X C5020 X AS27133,23.25
1684,1684,2019 X 8 X C5020 X AS46000,0.0
1685,1685,2019 X 8 X C5020 X AS27134,5.29
1686,1686,2019 X 8 X C5020 X AS27000,7.14
1687,1687,2019 X 8 X C5020 X AS27137,7.24
1688,1688,2019 X 8 X C5020 X AS27138,11.43
1689,1689,2019 X 8 X C5020 X AS27133,12.67
1690,1690,2019 X 9 X C5020 X AS46000,0.0
1691,1691,2019 X 9 X C5020 X AS27134,8.5
1692,1692,2019 X 9 X C5020 X AS27000,10.23
1693,1693,2019 X 9 X C5020 X AS27137,8.21
1694,1694,2019 X 9 X C5020 X AS27138,10.0
1695,1695,2019 X 9 X C5020 X AS27133,19.78
1696,1696,2019 X 7 X C1027 X AS42018,0.0
1697,1697,2019 X 7 X C1027 X AS21126,0.0
1698,1698,2019 X 7 X C1027 X AS46000,0.0
1699,1699,2019 X 7 X C1027 X AS17005,0.0
1700,1700,2019 X 7 X C1027 X AS27134,20.32
1701,1701,2019 X 7 X C1027 X AS27132,1.48
1702,1702,2019 X 7 X C1027 X AS27000,23.94
1703,1703,2019 X 7 X C1027 X AS27137,5.09
1704,1704,2019 X 7 X C1027 X AS27138,10.78
1705,1705,2019 X 7 X C1027 X AS27133,37.65
1706,1706,2019 X 7 X C1015 X AS42018,0.0
1707,1707,2019 X 7 X C1015 X AS21126,0.0
1708,1708,2019 X 7 X C1015 X AS46000,47.23
1709,1709,2019 X 7 X C1015 X AS17005,0.0
1710,1710,2019 X 7 X C1015 X AS27134,18.11
1711,1711,2019 X 7 X C1015 X AS27132,2.74
1712,1712,2019 X 7 X C1015 X AS27000,9.38
1713,1713,2019 X 7 X C1015 X AS27139,0.0
1714,1714,2019 X 7 X C1015 X AS27137,2.45
1715,1715,2019 X 7 X C1015 X AS27138,0.28
1716,1716,2019 X 7 X C1015 X AS27133,17.91
1717,1717,2019 X 7 X C1030 X AS42018,0.0
1718,1718,2019 X 7 X C1030 X AS21126,0.0
1719,1719,2019 X 7 X C1030 X AS46000,0.0
1720,1720,2019 X 7 X C1030 X AS17005,0.0
1721,1721,2019 X 7 X C1030 X AS27134,4.57
1722,1722,2019 X 7 X C1030 X AS27132,5.28
1723,1723,2019 X 7 X C1030 X AS27000,78.15
1724,1724,2019 X 7 X C1030 X AS27139,0.0
1725,1725,2019 X 7 X C1030 X AS27137,0.56
1726,1726,2019 X 7 X C1030 X AS27138,5.04
1727,1727,2019 X 7 X C1030 X AS27133,18.66
1728,1728,2019 X 7 X C1035 X AS46000,21.1
1729,1729,2019 X 7 X C1035 X AS27134,0.0
1730,1730,2019 X 7 X C1035 X AS27132,0.0
1731,1731,2019 X 7 X C1035 X AS27000,4.42
1732,1732,2019 X 7 X C1035 X AS27137,0.0
1733,1733,2019 X 7 X C1035 X AS27138,3.68
1734,1734,2019 X 7 X C1035 X AS27133,27.48
1735,1735,2019 X 7 X C1058 X AS21126,0.0
1736,1736,2019 X 7 X C1058 X AS27000,0.0
1737,1737,2019 X 7 X C1058 X AS27137,0.29
1738,1738,2019 X 7 X C1094 X AS27000,0.31
1739,1739,2019 X 7 X C1094 X AS27137,4.47
1740,1740,2019 X 7 X C1094 X AS27138,34.85
1741,1741,2019 X 7 X C1024 X AS46000,12.45
1742,1742,2019 X 7 X C1024 X AS17005,0.12
1743,1743,2019 X 7 X C1024 X AS27134,29.4
1744,1744,2019 X 7 X C1024 X AS27132,16.62
1745,1745,2019 X 7 X C1024 X AS27000,136.12
1746,1746,2019 X 7 X C1024 X AS27137,2.72
1747,1747,2019 X 7 X C1024 X AS27138,6.16
1748,1748,2019 X 7 X C1024 X AS27133,51.5
1749,1749,2019 X 7 X C1101 X AS27134,1.5266666666666668
1750,1750,2019 X 7 X C1101 X AS27132,2.95
1751,1751,2019 X 7 X C1101 X AS27000,11.93
1752,1752,2019 X 7 X C1101 X AS27137,1.37
1753,1753,2019 X 7 X C1101 X AS27133,12.8
1754,1754,2019 X 7 X C1069 X AS42018,0.69
1755,1755,2019 X 7 X C1069 X AS27134,1.85
1756,1756,2019 X 7 X C1069 X AS27132,4.24
1757,1757,2019 X 7 X C1069 X AS27000,149.24
1758,1758,2019 X 7 X C1069 X AS27137,7.86
1759,1759,2019 X 7 X C1069 X AS27138,4.27
1760,1760,2019 X 7 X C1069 X AS27133,46.55
1761,1761,2019 X 8 X C1035 X AS46000,28.44
1762,1762,2019 X 8 X C1035 X AS27134,0.0
1763,1763,2019 X 8 X C1035 X AS27132,0.0
1764,1764,2019 X 8 X C1035 X AS27000,8.39
1765,1765,2019 X 8 X C1035 X AS27137,0.4277777777777778
1766,1766,2019 X 8 X C1035 X AS27138,7.973
1767,1767,2019 X 8 X C1035 X AS27133,32.42
1768,1768,2019 X 8 X C1027 X AS42018,0.0
1769,1769,2019 X 8 X C1027 X AS21126,0.0
1770,1770,2019 X 8 X C1027 X AS46000,0.0
1771,1771,2019 X 8 X C1027 X AS17005,0.0
1772,1772,2019 X 8 X C1027 X AS27134,30.08
1773,1773,2019 X 8 X C1027 X AS27132,3.33
1774,1774,2019 X 8 X C1027 X AS27000,37.1
1775,1775,2019 X 8 X C1027 X AS27137,7.3
1776,1776,2019 X 8 X C1027 X AS27138,11.31
1777,1777,2019 X 8 X C1027 X AS27133,32.21
1778,1778,2019 X 8 X C1015 X AS42018,0.0
1779,1779,2019 X 8 X C1015 X AS21126,0.0
1780,1780,2019 X 8 X C1015 X AS46000,48.13
1781,1781,2019 X 8 X C1015 X AS17005,0.0
1782,1782,2019 X 8 X C1015 X AS27134,16.97
1783,1783,2019 X 8 X C1015 X AS27132,13.14
1784,1784,2019 X 8 X C1015 X AS27000,21.29
1785,1785,2019 X 8 X C1015 X AS27139,0.0
1786,1786,2019 X 8 X C1015 X AS27137,2.02
1787,1787,2019 X 8 X C1015 X AS27138,1.1325
1788,1788,2019 X 8 X C1015 X AS27133,14.9
1789,1789,2019 X 8 X C1069 X AS42018,0.73
1790,1790,2019 X 8 X C1069 X AS27134,2.28
1791,1791,2019 X 8 X C1069 X AS27132,3.29
1792,1792,2019 X 8 X C1069 X AS27000,107.88
1793,1793,2019 X 8 X C1069 X AS27137,11.027999999999999
1794,1794,2019 X 8 X C1069 X AS27138,8.22
1795,1795,2019 X 8 X C1069 X AS27133,58.44
1796,1796,2019 X 8 X C1024 X AS46000,19.2
1797,1797,2019 X 8 X C1024 X AS17005,0.2
1798,1798,2019 X 8 X C1024 X AS27134,34.03
1799,1799,2019 X 8 X C1024 X AS27132,12.07
1800,1800,2019 X 8 X C1024 X AS27000,217.8
1801,1801,2019 X 8 X C1024 X AS27137,6.66
1802,1802,2019 X 8 X C1024 X AS27138,7.956333333333333
1803,1803,2019 X 8 X C1024 X AS27133,49.58
1804,1804,2019 X 8 X C1101 X AS27134,11.42
1805,1805,2019 X 8 X C1101 X AS27132,3.7
1806,1806,2019 X 8 X C1101 X AS27000,30.86
1807,1807,2019 X 8 X C1101 X AS27137,0.92
1808,1808,2019 X 8 X C1101 X AS27133,58.43
1809,1809,2019 X 8 X C1030 X AS42018,0.0
1810,1810,2019 X 8 X C1030 X AS21126,0.0
1811,1811,2019 X 8 X C1030 X AS46000,0.0
1812,1812,2019 X 8 X C1030 X AS17005,0.0
1813,1813,2019 X 8 X C1030 X AS27134,11.33
1814,1814,2019 X 8 X C1030 X AS27132,7.71
1815,1815,2019 X 8 X C1030 X AS27000,89.56
1816,1816,2019 X 8 X C1030 X AS27139,0.0
1817,1817,2019 X 8 X C1030 X AS27137,4.5
1818,1818,2019 X 8 X C1030 X AS27138,9.588
1819,1819,2019 X 8 X C1030 X AS27133,17.55
1820,1820,2019 X 8 X C1058 X AS21126,0.0
1821,1821,2019 X 8 X C1058 X AS27000,0.0
1822,1822,2019 X 8 X C1058 X AS27137,1.1
1823,1823,2019 X 8 X C1094 X AS27000,1.25
1824,1824,2019 X 8 X C1094 X AS27137,3.39
1825,1825,2019 X 8 X C1094 X AS27138,65.08
1826,1826,2019 X 9 X C1101 X AS27134,17.18
1827,1827,2019 X 9 X C1101 X AS27132,5.32
1828,1828,2019 X 9 X C1101 X AS27000,63.02
1829,1829,2019 X 9 X C1101 X AS27137,1.5983333333333332
1830,1830,2019 X 9 X C1101 X AS27138,0.01
1831,1831,2019 X 9 X C1101 X AS27133,59.18
1832,1832,2019 X 9 X C1027 X AS42018,0.0
1833,1833,2019 X 9 X C1027 X AS21126,0.0
1834,1834,2019 X 9 X C1027 X AS46000,0.0
1835,1835,2019 X 9 X C1027 X AS17005,0.0
1836,1836,2019 X 9 X C1027 X AS27134,23.88
1837,1837,2019 X 9 X C1027 X AS27132,4.68
1838,1838,2019 X 9 X C1027 X AS27000,37.06
1839,1839,2019 X 9 X C1027 X AS27137,8.54
1840,1840,2019 X 9 X C1027 X AS27138,12.48
1841,1841,2019 X 9 X C1027 X AS27133,30.6
1842,1842,2019 X 9 X C1069 X AS42018,1.35
1843,1843,2019 X 9 X C1069 X AS27134,4.58
1844,1844,2019 X 9 X C1069 X AS27132,2.8
1845,1845,2019 X 9 X C1069 X AS27000,101.61
1846,1846,2019 X 9 X C1069 X AS27137,13.04
1847,1847,2019 X 9 X C1069 X AS27138,9.57
1848,1848,2019 X 9 X C1069 X AS27133,51.36
1849,1849,2019 X 9 X C1030 X AS42018,0.0
1850,1850,2019 X 9 X C1030 X AS21126,0.0
1851,1851,2019 X 9 X C1030 X AS46000,0.0
1852,1852,2019 X 9 X C1030 X AS17005,0.0
1853,1853,2019 X 9 X C1030 X AS27134,12.26
1854,1854,2019 X 9 X C1030 X AS27132,7.78
1855,1855,2019 X 9 X C1030 X AS27000,79.83
1856,1856,2019 X 9 X C1030 X AS27139,0.0
1857,1857,2019 X 9 X C1030 X AS27137,3.12
1858,1858,2019 X 9 X C1030 X AS27138,13.05
1859,1859,2019 X 9 X C1030 X AS27133,18.81
1860,1860,2019 X 9 X C1035 X AS46000,32.58
1861,1861,2019 X 9 X C1035 X AS27134,0.0
1862,1862,2019 X 9 X C1035 X AS27132,0.0
1863,1863,2019 X 9 X C1035 X AS27000,10.27
1864,1864,2019 X 9 X C1035 X AS27137,0.53
1865,1865,2019 X 9 X C1035 X AS27138,9.05
1866,1866,2019 X 9 X C1035 X AS27133,40.68
1867,1867,2019 X 9 X C1058 X AS21126,0.0
1868,1868,2019 X 9 X C1058 X AS27000,0.0
1869,1869,2019 X 9 X C1058 X AS27137,3.02
1870,1870,2019 X 9 X C1094 X AS27000,1.02
1871,1871,2019 X 9 X C1094 X AS27137,3.98
1872,1872,2019 X 9 X C1094 X AS27138,58.51
1873,1873,2019 X 9 X C1024 X AS46000,18.03
1874,1874,2019 X 9 X C1024 X AS17005,0.51
1875,1875,2019 X 9 X C1024 X AS27134,32.34
1876,1876,2019 X 9 X C1024 X AS27132,18.7
1877,1877,2019 X 9 X C1024 X AS27000,312.37
1878,1878,2019 X 9 X C1024 X AS27137,6.523333333333333
1879,1879,2019 X 9 X C1024 X AS27138,11.566666666666665
1880,1880,2019 X 9 X C1024 X AS27133,48.53666666666666
1881,1881,2019 X 9 X C1015 X AS42018,0.0
1882,1882,2019 X 9 X C1015 X AS21126,0.0
1883,1883,2019 X 9 X C1015 X AS46000,37.38
1884,1884,2019 X 9 X C1015 X AS17005,0.0
1885,1885,2019 X 9 X C1015 X AS27134,17.01
1886,1886,2019 X 9 X C1015 X AS27132,13.39
1887,1887,2019 X 9 X C1015 X AS27000,16.42
1888,1888,2019 X 9 X C1015 X AS27139,0.4954166666666666
1889,1889,2019 X 9 X C1015 X AS27137,2.4
1890,1890,2019 X 9 X C1015 X AS27138,1.45
1891,1891,2019 X 9 X C1015 X AS27133,18.22
1892,1892,2019 X 7 X C2059 X AS27000,23.86
1893,1893,2019 X 7 X C2059 X AS27137,9.5
1894,1894,2019 X 7 X C2059 X AS27138,10.12
1895,1895,2019 X 7 X C2059 X AS27133,27.03
1896,1896,2019 X 8 X C2059 X AS27000,24.97
1897,1897,2019 X 8 X C2059 X AS27137,7.97
1898,1898,2019 X 8 X C2059 X AS27138,12.26
1899,1899,2019 X 8 X C2059 X AS27133,22.58
1900,1900,2019 X 9 X C2059 X AS27000,21.43
1901,1901,2019 X 9 X C2059 X AS27137,8.28
1902,1902,2019 X 9 X C2059 X AS27138,13.52
1903,1903,2019 X 9 X C2059 X AS27133,21.02
1904,1904,2019 X 7 X C5001 X AS27134,23.13
1905,1905,2019 X 7 X C5001 X AS27000,15.0
1906,1906,2019 X 7 X C5001 X AS27139,0.0
1907,1907,2019 X 7 X C5001 X AS27137,3.35
1908,1908,2019 X 7 X C5001 X AS27138,57.18
1909,1909,2019 X 7 X C5001 X AS27133,46.18
1910,1910,2019 X 8 X C5001 X AS27134,55.78
1911,1911,2019 X 8 X C5001 X AS27000,19.08
1912,1912,2019 X 8 X C5001 X AS27139,0.02
1913,1913,2019 X 8 X C5001 X AS27137,5.76
1914,1914,2019 X 8 X C5001 X AS27138,42.06
1915,1915,2019 X 8 X C5001 X AS27133,48.02
1916,1916,2019 X 9 X C5001 X AS27134,43.31
1917,1917,2019 X 9 X C5001 X AS27000,20.07
1918,1918,2019 X 9 X C5001 X AS27137,6.24
1919,1919,2019 X 9 X C5001 X AS27138,42.73
1920,1920,2019 X 9 X C5001 X AS27133,45.3
1921,1921,2019 X 7 X C3017 X AS46000,18.96
1922,1922,2019 X 7 X C3017 X AS27134,2.0
1923,1923,2019 X 7 X C3017 X AS27132,23.04
1924,1924,2019 X 7 X C3017 X AS27000,27.06
1925,1925,2019 X 7 X C3017 X AS27137,11.8
1926,1926,2019 X 7 X C3017 X AS27138,19.13
1927,1927,2019 X 7 X C3017 X AS27133,43.37
1928,1928,2019 X 8 X C3017 X AS46000,22.83
1929,1929,2019 X 8 X C3017 X AS27134,4.0
1930,1930,2019 X 8 X C3017 X AS27132,27.65
1931,1931,2019 X 8 X C3017 X AS27000,28.94
1932,1932,2019 X 8 X C3017 X AS27137,19.3
1933,1933,2019 X 8 X C3017 X AS27138,27.05
1934,1934,2019 X 8 X C3017 X AS27133,44.18
1935,1935,2019 X 9 X C3017 X AS46000,26.47
1936,1936,2019 X 9 X C3017 X AS27134,3.19
1937,1937,2019 X 9 X C3017 X AS27132,25.63
1938,1938,2019 X 9 X C3017 X AS27000,27.65
1939,1939,2019 X 9 X C3017 X AS27137,16.97
1940,1940,2019 X 9 X C3017 X AS27138,26.31
1941,1941,2019 X 9 X C3017 X AS27133,42.04
1942,1942,2019 X 7 X C4022 X AS21126,0.0
1943,1943,2019 X 7 X C4022 X AS27134,30.11
1944,1944,2019 X 7 X C4022 X AS27132,0.79
1945,1945,2019 X 7 X C4022 X AS27000,3.09
1946,1946,2019 X 7 X C4022 X AS27139,0.0
1947,1947,2019 X 7 X C4022 X AS27137,1.35
1948,1948,2019 X 7 X C4022 X AS27138,2.15
1949,1949,2019 X 7 X C4022 X AS27133,36.52
1950,1950,2019 X 8 X C4022 X AS21126,0.0
1951,1951,2019 X 8 X C4022 X AS27134,31.06
1952,1952,2019 X 8 X C4022 X AS27132,0.6
1953,1953,2019 X 8 X C4022 X AS27000,2.46
1954,1954,2019 X 8 X C4022 X AS27139,0.0
1955,1955,2019 X 8 X C4022 X AS27137,2.41
1956,1956,2019 X 8 X C4022 X AS27138,3.26
1957,1957,2019 X 8 X C4022 X AS27133,23.76
1958,1958,2019 X 9 X C4022 X AS21126,0.0
1959,1959,2019 X 9 X C4022 X AS27134,33.91
1960,1960,2019 X 9 X C4022 X AS27132,0.97
1961,1961,2019 X 9 X C4022 X AS27000,2.76
1962,1962,2019 X 9 X C4022 X AS27139,0.0
1963,1963,2019 X 9 X C4022 X AS27137,2.83
1964,1964,2019 X 9 X C4022 X AS27138,3.38
1965,1965,2019 X 9 X C4022 X AS27133,26.92
1966,1966,2019 X 7 X C5066 X AS27139,0.0
1967,1967,2019 X 7 X C5066 X AS27137,0.03
1968,1968,2019 X 7 X C5066 X AS27138,2.39
1969,1969,2019 X 7 X C5066 X AS27133,8.29
1970,1970,2019 X 8 X C5066 X AS27139,0.0
1971,1971,2019 X 8 X C5066 X AS27137,0.0
1972,1972,2019 X 8 X C5066 X AS27138,6.68
1973,1973,2019 X 8 X C5066 X AS27133,14.78
1974,1974,2019 X 9 X C5066 X AS27000,0.0
1975,1975,2019 X 9 X C5066 X AS27137,1.4048333333333334
1976,1976,2019 X 9 X C5066 X AS27138,8.56
1977,1977,2019 X 9 X C5066 X AS27133,13.5
1978,1978,2019 X 7 X C4003 X AS21126,0.0
1979,1979,2019 X 7 X C4003 X AS27137,0.0
1980,1980,2019 X 7 X C4003 X AS27138,0.13
1981,1981,2019 X 7 X C4003 X AS27133,9.7
1982,1982,2019 X 8 X C4003 X AS21126,0.0
1983,1983,2019 X 8 X C4003 X AS27137,0.15
1984,1984,2019 X 8 X C4003 X AS27138,0.31
1985,1985,2019 X 8 X C4003 X AS27133,24.14
1986,1986,2019 X 9 X C4003 X AS27137,0.5
1987,1987,2019 X 9 X C4003 X AS27138,0.27
1988,1988,2019 X 9 X C4003 X AS27133,24.54
1989,1989,2019 X 7 X C3019 X AS27134,2.7
1990,1990,2019 X 7 X C3019 X AS27000,7.79
1991,1991,2019 X 7 X C3019 X AS27137,5.36
1992,1992,2019 X 7 X C3019 X AS27138,6.59
1993,1993,2019 X 7 X C3019 X AS27133,55.2
1994,1994,2019 X 7 X C3022 X AS27000,4.97
1995,1995,2019 X 7 X C3022 X AS27137,6.612
1996,1996,2019 X 7 X C3022 X AS27138,11.53
1997,1997,2019 X 7 X C3022 X AS27133,20.34
1998,1998,2019 X 8 X C3019 X AS27134,3.36
1999,1999,2019 X 8 X C3019 X AS27000,8.41
2000,2000,2019 X 8 X C3019 X AS27137,5.82
2001,2001,2019 X 8 X C3019 X AS27138,6.84
2002,2002,2019 X 8 X C3019 X AS27133,58.35
2003,2003,2019 X 8 X C3022 X AS27000,5.45
2004,2004,2019 X 8 X C3022 X AS27137,6.61
2005,2005,2019 X 8 X C3022 X AS27138,16.66
2006,2006,2019 X 8 X C3022 X AS27133,13.79
2007,2007,2019 X 9 X C3019 X AS27134,3.84
2008,2008,2019 X 9 X C3019 X AS27000,10.06
2009,2009,2019 X 9 X C3019 X AS27137,7.0
2010,2010,2019 X 9 X C3019 X AS27138,7.13
2011,2011,2019 X 9 X C3019 X AS27133,63.5
2012,2012,2019 X 9 X C3022 X AS27000,6.93
2013,2013,2019 X 9 X C3022 X AS27137,5.54
2014,2014,2019 X 9 X C3022 X AS27138,13.29
2015,2015,2019 X 9 X C3022 X AS27133,23.23
2016,2016,2019 X 7 X C5003 X AS27000,7.45
2017,2017,2019 X 7 X C5003 X AS27137,25.15
2018,2018,2019 X 7 X C5003 X AS27138,20.08
2019,2019,2019 X 7 X C5003 X AS27133,45.16
2020,2020,2019 X 7 X C5063 X AS46000,12.17
2021,2021,2019 X 7 X C5063 X AS17005,0.04
2022,2022,2019 X 7 X C5063 X AS27134,8.42
2023,2023,2019 X 7 X C5063 X AS27000,2.74
2024,2024,2019 X 7 X C5063 X AS27137,1.46
2025,2025,2019 X 7 X C5063 X AS27138,6.24
2026,2026,2019 X 7 X C5063 X AS27133,14.83
2027,2027,2019 X 8 X C5063 X AS46000,9.77
2028,2028,2019 X 8 X C5063 X AS17005,0.14
2029,2029,2019 X 8 X C5063 X AS27134,25.32
2030,2030,2019 X 8 X C5063 X AS27000,2.9
2031,2031,2019 X 8 X C5063 X AS27137,3.31
2032,2032,2019 X 8 X C5063 X AS27138,8.97
2033,2033,2019 X 8 X C5063 X AS27133,16.97
2034,2034,2019 X 8 X C5003 X AS27000,9.48
2035,2035,2019 X 8 X C5003 X AS27137,26.65
2036,2036,2019 X 8 X C5003 X AS27138,23.98
2037,2037,2019 X 8 X C5003 X AS27133,44.1
2038,2038,2019 X 9 X C5003 X AS27000,11.3
2039,2039,2019 X 9 X C5003 X AS27137,26.07
2040,2040,2019 X 9 X C5003 X AS27138,26.02
2041,2041,2019 X 9 X C5003 X AS27133,43.12
2042,2042,2019 X 9 X C5063 X AS46000,13.66
2043,2043,2019 X 9 X C5063 X AS17005,0.56
2044,2044,2019 X 9 X C5063 X AS27134,20.86
2045,2045,2019 X 9 X C5063 X AS27000,2.28
2046,2046,2019 X 9 X C5063 X AS27137,3.78
2047,2047,2019 X 9 X C5063 X AS27138,6.32
2048,2048,2019 X 9 X C5063 X AS27133,15.27
2049,2049,2019 X 7 X C3020 X AS42018,0.01
2050,2050,2019 X 7 X C3020 X AS27134,2.77
2051,2051,2019 X 7 X C3020 X AS27132,3.88
2052,2052,2019 X 7 X C3020 X AS27000,22.66
2053,2053,2019 X 7 X C3020 X AS27139,0.0
2054,2054,2019 X 7 X C3020 X AS27137,16.5
2055,2055,2019 X 7 X C3020 X AS27138,1.22
2056,2056,2019 X 7 X C3020 X AS27133,94.97
2057,2057,2019 X 7 X C3001 X AS21126,0.0
2058,2058,2019 X 7 X C3001 X AS27134,2.79
2059,2059,2019 X 7 X C3001 X AS27132,2.94
2060,2060,2019 X 7 X C3001 X AS27000,5.42
